id,Aerial Duels won,Age,Assists,Attacking options created,Attempted Passes,Blocks,Clearances,Country,Expected Goal Contributions,Interceptions,Open Play Goals,Open Play Expected Goals,Percentage of Passes Completed,Progressive Passes Rec,Progressive Passes,Progressive Carries,Shots,Successful Dribbles,Touches in attacking penalty area,Tackles,Value at beginning of 2020/21 season,Value at beginning of 2021/22 season,Value at beginning of 2022/23 season,Value at beginning of 2023/24 season
1244,1.5,25,0.37,3.78,59.2,1.1,1.32,16,0.17,0.6,0.07,0.07,79.8,2.57,7.49,1.76,1.54,1.32,1.32,2.35,7.0,9.0,9.0,6.5
1424,1.9,26,0.24,3.3,31.5,0.56,0.97,33,0.11,0.2,0.08,0.25,68.5,6.76,1.61,2.01,2.74,1.13,3.78,1.29,5.0,12.0,10.0,10.0
448,2.6,29,0.03,0.9,64.6,1.18,3.54,21,0.03,1.2,0.05,0.08,86.1,0.39,2.88,0.29,0.68,0.08,0.89,0.97,25.0,22.0,28.0,18.0
445,2.4,25,0.0,0.68,50.9,1.24,4.09,63,0.01,1.6,0.05,0.03,86.2,0.05,2.91,0.32,0.54,0.11,0.54,1.88,2.3,2.0,1.8,3.5
771,4.3,24,0.0,2.71,25.9,0.98,0.7,18,0.1,0.1,0.42,0.35,66.6,6.2,2.86,0.49,2.02,0.49,4.32,0.98,4.5,7.0,10.0,14.0
716,0.6,23,0.17,4.96,30.2,1.35,0.22,8,0.08,0.7,0.11,0.26,73.9,7.24,3.2,4.44,3.09,4.15,3.54,1.68,0.9,1.4,1.2,0.3
1664,2.0,32,0.13,0.69,33.9,1.71,5.91,67,0.03,1.6,0.0,0.0,75.2,0.0,1.58,0.13,0.26,0.13,1.18,1.71,16.0,8.0,6.0,2.5
1606,1.4,24,0.0,2.44,41.4,1.29,1.03,37,0.03,0.8,0.26,0.2,74.4,2.24,3.7,0.86,2.32,0.26,1.98,2.75,5.0,14.0,16.0,14.0
0,1.1,33,0.04,3.09,58.3,0.85,2.26,21,0.16,1.1,0.0,0.01,77.8,3.3,5.84,1.41,0.36,0.08,0.52,0.85,6.5,4.0,3.0,1.2
1395,0.6,28,0.0,2.49,47.1,0.09,1.37,47,0.16,0.8,0.0,0.03,77.2,4.74,2.74,1.91,0.18,0.27,1.55,2.1,6.0,15.0,13.0,7.0
1170,2.5,24,0.0,0.96,57.3,1.94,4.12,26,0.0,1.0,0.0,0.09,84.7,0.06,2.85,0.79,0.79,0.06,1.09,1.33,0.4,3.5,2.5,7.5
77,0.5,22,0.0,1.56,50.0,1.49,0.99,23,0.02,2.0,0.0,0.09,77.9,3.8,4.13,2.15,1.49,1.32,0.83,2.64,0.4,3.5,3.0,4.5
84,1.8,24,0.0,0.64,71.0,0.61,3.29,8,0.01,1.4,0.17,0.11,90.3,0.39,5.02,0.5,0.95,0.78,1.28,1.79,0.0,0.25,0.5,5.0
144,0.9,23,0.04,2.44,45.4,1.34,2.57,37,0.08,0.5,0.0,0.02,67.2,2.35,5.58,2.57,0.36,0.54,0.51,2.03,0.25,0.6,1.0,2.5
82,0.8,24,0.15,4.0,38.7,0.81,0.91,6,0.25,1.2,0.2,0.17,76.0,8.57,3.09,3.3,2.08,2.23,2.94,1.93,18.0,20.0,17.0,15.0
457,3.5,30,0.0,0.87,38.3,1.37,7.17,38,0.03,1.2,0.1,0.11,79.5,0.53,1.73,0.07,0.5,0.07,1.83,1.73,3.5,10.0,12.0,14.0
1102,1.3,32,0.0,1.82,12.4,0.31,0.79,37,0.06,0.2,0.16,0.25,55.7,3.15,0.63,0.63,3.15,0.63,4.09,0.16,9.0,4.5,4.0,1.3
676,2.6,23,0.0,0.53,35.0,1.34,4.17,19,0.01,1.9,0.11,0.18,81.4,0.22,1.45,0.33,1.22,0.39,1.22,1.78,0.5,1.5,2.0,3.0
1636,0.1,23,0.36,5.33,37.6,0.76,0.05,8,0.31,0.2,0.4,0.45,76.7,14.82,2.54,6.9,2.73,3.77,8.35,0.95,50.0,100.0,100.0,150.0
1234,0.2,22,0.07,3.9,30.3,1.33,0.56,37,0.09,0.6,0.42,0.27,74.3,6.93,2.94,5.11,2.52,1.54,3.92,2.1,0.3,0.6,2.0,8.0
1217,0.9,22,0.14,3.86,32.7,1.37,0.07,61,0.18,0.4,0.07,0.3,77.5,6.63,4.11,2.88,2.38,1.44,2.81,1.3,3.0,5.0,7.5,6.0
436,1.2,29,0.04,1.92,57.9,1.06,1.64,26,0.05,1.4,0.04,0.05,88.6,0.51,4.31,1.46,0.77,0.66,0.73,2.67,26.0,22.0,16.0,14.0
770,1.8,33,0.06,2.48,58.3,1.94,2.36,26,0.13,1.3,0.0,0.06,75.3,3.89,4.11,1.72,0.8,1.05,1.78,3.57,6.0,4.0,3.5,3.5
869,4.4,21,0.09,2.91,23.5,0.69,0.87,26,0.12,0.4,0.17,0.23,56.8,7.88,1.91,3.29,1.47,1.47,5.54,1.65,0.3,7.0,7.0,25.0
644,1.8,32,0.0,0.91,52.0,1.14,3.7,61,0.02,1.2,0.07,0.06,81.1,0.27,4.04,0.74,0.67,0.0,1.01,1.21,25.0,25.0,25.0,10.0
862,10.1,32,0.05,2.87,28.2,1.01,1.58,26,0.08,0.2,0.38,0.29,58.9,5.46,4.07,0.67,2.01,0.62,4.89,0.62,1.0,1.0,0.9,2.0
1151,1.2,28,0.0,0.65,68.0,1.13,2.73,59,0.02,0.7,0.0,0.05,91.3,0.51,3.83,0.78,0.43,0.12,0.62,1.48,50.0,65.0,65.0,50.0
976,1.5,23,0.1,1.93,42.2,1.16,2.32,8,0.11,1.5,0.0,0.05,72.1,5.9,2.13,2.32,0.58,0.87,0.97,3.77,0.15,0.15,0.15,1.0
1096,0.3,30,0.23,5.54,47.3,0.52,0.75,37,0.27,0.5,0.06,0.15,72.0,10.61,5.56,6.25,2.41,1.55,4.24,1.55,7.0,7.0,7.0,15.0
1449,0.8,30,0.0,0.88,37.2,1.18,4.56,21,0.02,0.2,0.0,0.0,67.7,4.73,2.53,2.2,0.0,0.51,1.18,0.51,4.0,2.0,1.5,1.5
1653,1.3,24,0.06,1.69,37.8,1.48,1.39,67,0.04,1.2,0.09,0.08,77.0,3.16,4.23,1.26,0.79,0.63,1.45,1.58,25.0,25.0,25.0,18.0
1007,0.9,25,0.0,1.97,34.8,1.73,0.79,23,0.02,2.0,0.1,0.14,82.2,2.18,3.96,1.58,1.19,1.19,1.78,3.12,0.7,1.5,2.0,3.0
404,0.9,24,0.11,2.29,22.4,0.73,0.45,21,0.1,0.1,0.34,0.72,79.7,7.28,1.4,2.97,3.53,1.12,7.0,0.78,20.0,10.0,16.0,25.0
1474,1.2,26,0.07,3.35,45.5,1.43,0.62,61,0.09,1.2,0.11,0.1,82.6,2.13,5.51,1.47,0.92,1.29,2.13,2.61,2.0,3.5,4.0,7.5
1233,0.6,26,0.15,3.83,50.1,1.07,0.57,37,0.17,0.4,0.22,0.12,81.1,4.97,6.62,2.8,1.32,1.2,1.92,1.8,55.0,70.0,70.0,75.0
104,3.2,29,0.09,2.31,19.9,0.89,0.38,37,0.12,0.3,0.14,0.38,66.4,6.89,1.17,1.55,1.83,0.47,4.36,0.89,20.0,30.0,30.0,8.0
688,1.3,22,0.11,2.24,39.5,1.01,1.46,21,0.06,1.4,0.0,0.1,72.5,2.01,3.69,0.9,1.01,0.78,1.01,1.79,3.5,4.0,7.0,14.0
1114,0.2,25,0.0,3.0,65.6,0.94,0.82,23,0.09,0.9,0.0,0.05,87.9,1.57,8.23,2.12,0.63,0.43,0.55,1.65,5.0,3.0,3.5,15.0
826,4.5,25,0.1,0.79,59.1,1.5,5.24,26,0.11,2.1,0.0,0.09,82.3,0.1,2.6,0.25,0.7,0.2,0.85,1.8,3.5,2.8,2.0,5.5
62,0.6,23,0.16,2.02,46.2,1.04,3.21,61,0.11,0.9,0.08,0.03,71.4,3.85,2.81,1.36,0.4,0.48,0.56,1.76,4.0,2.0,1.5,1.5
852,0.9,25,0.18,2.07,47.8,1.43,1.43,0,0.04,2.0,0.0,0.12,82.8,1.97,5.01,1.07,0.89,0.36,0.89,2.68,1.8,3.0,4.0,3.0
1253,1.5,25,0.25,2.84,72.3,0.98,2.21,45,0.13,0.8,0.06,0.09,84.6,6.5,7.24,3.25,0.74,1.47,2.39,2.58,14.0,18.0,20.0,28.0
223,0.3,22,0.11,3.78,30.2,1.63,0.23,67,0.17,0.2,0.04,0.17,74.3,5.73,3.26,1.63,1.56,1.29,2.73,1.71,10.0,12.0,20.0,25.0
145,0.1,36,0.13,3.43,52.7,0.23,1.06,37,0.17,0.6,0.23,0.14,72.9,5.65,4.46,2.34,1.52,0.26,1.52,0.56,3.0,2.5,2.5,1.5
373,0.9,30,0.1,1.58,48.3,0.98,2.07,30,0.1,0.8,0.0,0.01,71.1,4.35,3.62,2.64,0.16,0.98,1.04,1.61,3.0,2.5,4.0,2.5
1209,2.0,28,0.0,1.39,24.7,1.58,1.18,58,0.03,1.5,0.0,0.09,78.0,1.27,1.84,0.57,0.79,0.13,1.53,1.8,35.0,25.0,22.0,6.0
1552,1.3,26,0.06,1.68,14.3,1.15,1.28,48,0.08,0.3,0.64,0.47,64.1,3.53,0.77,1.15,2.24,0.45,3.53,1.09,3.2,15.0,20.0,25.0
1272,1.8,30,0.0,0.35,46.4,0.59,4.49,67,0.0,1.5,0.07,0.09,86.1,0.13,2.15,0.2,0.39,0.13,0.59,1.11,4.5,5.0,4.5,3.0
1366,1.6,20,0.1,2.89,21.4,0.44,0.25,18,0.13,0.1,0.44,0.53,73.1,10.99,1.82,1.96,2.65,1.37,6.53,0.2,0.15,1.0,3.0,45.0
1087,0.9,30,0.0,0.63,29.6,1.09,4.27,58,0.0,1.8,0.1,0.06,79.9,0.1,2.48,0.4,0.4,0.0,0.6,0.99,12.0,5.0,3.5,1.5
9,1.1,33,0.0,0.56,47.6,0.46,2.51,67,0.02,1.2,0.0,0.0,85.9,1.25,2.38,0.53,0.0,0.26,0.13,1.45,2.0,0.6,0.5,0.4
449,2.5,21,0.04,1.41,39.6,1.29,2.18,26,0.04,1.5,0.04,0.09,78.3,2.05,3.21,0.76,1.25,0.31,1.56,2.94,0.0,2.0,3.0,9.0
708,1.8,29,0.07,2.04,41.0,1.73,1.04,67,0.06,1.7,0.21,0.09,75.5,2.56,3.46,1.73,1.45,0.97,1.87,2.35,4.0,3.5,3.0,2.5
255,1.3,31,0.0,1.02,29.9,1.4,1.99,61,0.05,0.7,0.05,0.02,78.2,0.32,2.64,0.16,0.38,0.22,0.54,1.99,6.0,7.0,7.0,1.2
882,0.6,26,0.41,3.53,33.4,0.48,0.21,61,0.29,0.3,0.07,0.09,64.9,12.69,2.4,4.18,1.17,2.68,3.77,1.03,0.8,3.0,3.0,4.0
389,1.6,28,0.07,0.54,32.6,0.98,4.91,53,0.03,1.4,0.0,0.05,77.1,0.0,2.13,0.2,0.54,0.17,0.75,0.88,10.0,9.0,8.0,5.0
908,3.8,28,0.21,2.34,23.5,0.72,1.64,52,0.1,0.1,0.13,0.36,67.9,5.09,1.39,1.14,2.4,0.42,3.53,0.76,21.5,10.0,12.0,7.0
924,2.1,32,0.03,1.24,45.3,1.25,3.84,68,0.05,1.5,0.0,0.09,71.4,0.27,3.2,0.44,0.78,0.2,1.35,1.55,5.0,3.5,4.0,2.5
1455,0.2,28,0.13,4.2,34.6,1.0,0.57,1,0.22,0.4,0.09,0.19,75.0,10.31,3.57,4.74,3.0,2.22,4.09,1.09,22.0,25.0,25.0,25.0
1057,1.8,32,0.07,1.85,16.3,0.37,0.4,18,0.05,0.2,0.37,0.38,65.9,4.62,1.98,1.17,2.13,0.62,2.75,0.44,1.5,3.0,4.0,5.0
460,2.0,22,0.11,2.07,21.5,0.98,0.44,23,0.08,0.9,0.22,0.2,63.4,6.73,2.46,3.17,1.59,2.68,3.39,1.53,0.3,2.0,3.0,4.5
1581,1.4,36,0.07,2.98,61.5,1.49,1.49,23,0.14,1.7,0.0,0.03,69.7,1.01,6.22,0.61,0.61,0.27,0.2,2.16,1.6,0.8,0.6,0.4
958,1.9,35,0.0,1.54,57.6,0.8,2.68,37,0.03,0.4,0.13,0.09,76.7,2.28,4.15,2.41,0.67,0.27,0.94,0.4,2.0,1.5,1.5,0.4
501,1.8,25,0.03,0.84,61.2,1.46,2.94,21,0.03,1.0,0.03,0.05,87.8,0.25,3.74,0.9,0.28,0.08,0.4,2.31,17.0,45.0,50.0,40.0
739,0.7,29,0.04,1.82,61.7,1.08,0.82,61,0.03,1.0,0.04,0.05,87.6,1.21,6.6,0.47,0.6,0.35,0.39,1.68,20.0,30.0,22.0,9.0
1570,1.5,31,0.04,1.28,72.9,1.22,2.22,8,0.03,2.1,0.04,0.03,86.4,0.87,7.42,0.44,0.61,0.26,0.39,2.09,15.0,12.0,10.0,5.0
868,0.5,20,0.51,4.46,35.9,1.19,1.36,67,0.31,1.1,0.17,0.03,75.4,6.81,4.93,4.08,0.68,0.68,2.55,2.21,0.8,4.0,5.0,5.0
731,1.5,23,0.0,2.17,12.3,0.65,0.44,26,0.03,0.1,0.33,0.41,61.9,4.58,0.76,0.98,1.96,1.09,3.7,1.53,1.0,1.2,2.0,5.0
539,0.6,26,0.07,2.1,59.2,1.5,1.72,12,0.06,1.6,0.0,0.01,83.0,4.72,5.65,1.86,0.14,1.57,1.07,2.72,1.2,0.6,1.0,2.5
697,1.4,21,0.21,3.15,25.8,1.66,0.73,26,0.1,1.0,0.21,0.12,63.5,6.84,1.97,2.8,1.35,1.97,3.21,0.93,2.3,5.5,7.5,6.5
1185,0.6,24,0.37,3.42,37.0,1.15,0.32,67,0.24,0.1,0.14,0.16,72.3,6.47,2.66,3.12,2.98,1.1,2.11,0.96,18.0,20.0,18.0,11.0
1440,1.3,32,0.0,2.17,46.1,1.01,1.63,61,0.06,0.9,0.04,0.08,79.1,0.88,4.63,1.32,1.37,0.53,0.97,1.89,8.0,3.0,2.5,2.0
1031,1.6,25,0.0,0.87,60.1,1.6,4.41,5,0.01,2.1,0.0,0.02,81.3,0.38,3.99,0.49,0.21,0.35,0.24,2.15,2.0,1.0,1.0,7.0
372,0.9,30,0.0,2.02,56.7,1.08,2.27,61,0.09,1.1,0.04,0.02,77.6,4.15,4.15,1.8,0.68,0.6,0.44,2.0,6.0,2.5,3.0,3.0
667,1.1,34,0.0,0.28,35.5,1.21,1.21,58,0.0,1.0,0.0,0.03,80.8,0.27,2.15,0.27,0.94,0.0,0.27,1.61,1.3,0.5,0.6,0.4
1301,2.1,29,0.12,1.68,19.8,0.71,0.77,21,0.06,0.3,0.24,0.47,68.8,5.7,1.37,1.01,2.85,0.65,4.93,0.53,15.0,20.0,16.0,9.0
357,1.0,24,0.03,2.89,58.7,1.24,1.59,21,0.1,1.8,0.11,0.05,86.5,1.02,6.6,2.42,0.96,0.96,0.66,2.17,55.0,75.0,80.0,90.0
967,3.9,26,0.0,3.23,25.8,0.51,0.64,26,0.14,0.1,0.0,0.24,64.2,4.88,2.82,1.16,1.54,0.26,3.72,0.13,0.4,1.7,2.0,1.7
783,0.9,24,0.07,2.12,51.8,1.39,1.94,63,0.03,1.2,0.0,0.03,83.8,3.63,3.89,3.01,0.48,1.39,0.73,2.38,6.0,6.0,7.0,8.0
735,0.5,28,0.04,2.03,34.0,0.96,1.04,24,0.09,1.0,0.04,0.11,77.6,5.66,2.37,3.29,1.2,1.36,2.61,1.56,0.8,2.5,2.0,2.0
1035,4.3,28,0.0,0.95,43.3,1.4,4.75,26,0.04,1.7,0.03,0.06,77.6,0.03,2.69,0.37,0.53,0.37,1.06,1.46,25.0,13.0,11.0,3.5
970,0.4,25,0.0,4.18,37.6,1.09,0.6,37,0.12,1.1,0.0,0.16,68.3,8.45,3.14,2.65,2.29,0.6,3.98,2.53,0.3,0.6,2.0,1.8
1623,1.6,29,0.0,4.19,52.9,1.2,0.4,37,0.16,1.2,0.0,0.09,70.9,3.59,5.98,2.13,1.86,1.33,2.13,1.86,3.5,2.8,2.5,1.8
1265,7.3,27,0.0,1.3,31.3,1.1,2.47,18,0.06,0.7,0.0,0.01,61.0,1.1,2.34,0.27,0.41,0.14,1.79,1.92,3.0,7.5,7.0,4.5
1269,4.4,36,0.21,2.06,22.9,0.53,1.11,23,0.15,0.2,0.38,0.45,63.0,5.54,1.55,0.35,2.93,0.21,6.24,0.44,5.0,2.5,3.5,4.0
1445,2.2,31,0.07,2.04,22.6,1.2,0.73,61,0.09,0.9,0.11,0.2,71.8,2.96,1.68,1.64,1.2,1.06,2.74,2.01,1.5,1.5,2.0,2.0
1465,0.5,24,0.19,4.44,34.9,0.5,0.62,48,0.18,0.5,0.23,0.28,76.8,10.04,3.27,5.12,2.31,3.31,5.5,0.54,25.0,20.0,20.0,25.0
885,0.4,22,0.0,1.32,48.9,1.08,3.23,26,0.08,0.9,0.0,0.06,81.7,3.76,4.12,1.08,0.54,0.54,1.26,1.61,0.225,0.35,2.0,2.0
79,0.8,25,0.4,2.55,35.7,0.81,0.27,23,0.19,0.6,0.67,0.44,83.4,5.93,3.64,1.48,2.16,1.62,3.64,2.29,8.0,10.0,8.0,4.5
814,0.8,31,0.0,1.79,43.0,0.92,2.53,61,0.04,0.6,0.0,0.01,75.7,2.4,2.97,0.65,0.09,0.26,0.17,1.05,0.1,0.2,2.0,2.5
1100,2.5,29,0.0,0.53,43.1,1.65,6.32,37,0.0,1.3,0.0,0.07,76.8,0.29,2.51,0.36,0.79,0.14,1.22,1.65,75.0,65.0,70.0,2.0
671,3.3,27,0.12,2.11,24.0,0.73,1.1,21,0.17,0.4,0.43,0.45,59.5,5.03,2.41,0.43,2.65,0.49,4.76,0.7,10.0,32.0,35.0,35.0
1307,2.0,24,0.3,2.23,22.4,1.06,0.53,72,0.23,0.5,0.3,0.3,66.1,6.22,1.29,1.36,2.27,0.53,4.4,1.06,20.0,22.0,20.0,18.0
57,1.8,33,0.0,0.92,36.1,0.53,5.13,37,0.0,2.7,0.0,0.02,69.6,0.0,3.54,0.18,0.35,0.35,0.35,1.77,0.8,0.8,0.9,0.4
133,3.0,37,0.07,1.43,31.8,1.29,2.22,23,0.08,1.3,0.07,0.07,67.6,1.39,3.08,0.43,0.89,0.3,1.29,2.51,0.325,0.5,0.5,0.5
933,1.1,26,0.18,2.98,25.0,0.59,0.55,38,0.24,0.3,0.18,0.27,61.6,8.33,1.28,3.89,2.33,1.83,4.07,0.64,29.5,32.0,30.0,28.0
1679,0.9,20,0.22,3.36,31.1,1.51,1.32,61,0.23,0.6,0.15,0.33,77.0,9.42,2.28,2.39,1.84,1.77,5.48,2.28,2.5,30.0,40.0,40.0
823,0.6,23,0.09,3.47,28.9,0.65,0.32,3,0.14,0.2,0.51,0.45,79.0,6.27,2.14,2.09,2.78,1.11,5.29,1.44,9.0,20.0,23.0,60.0
504,0.4,28,0.0,2.55,41.7,0.8,1.59,37,0.11,0.7,0.08,0.08,73.7,3.54,4.02,1.59,0.95,0.6,1.15,2.19,0.95,2.0,3.0,3.5
1511,0.8,24,0.09,2.94,18.0,0.77,0.05,67,0.1,0.4,0.18,0.29,73.9,7.45,1.81,3.21,1.9,2.17,4.61,1.13,10.0,25.0,15.0,8.0
347,0.2,22,0.19,4.23,48.7,1.22,0.38,53,0.28,0.7,0.06,0.2,80.8,8.51,7.48,3.9,1.66,1.73,2.88,0.83,0.15,2.0,4.5,8.0
386,0.6,23,0.12,1.76,46.2,0.8,1.76,16,0.1,0.9,0.0,0.01,74.2,4.28,2.08,2.52,0.28,0.68,0.88,1.04,6.0,4.0,3.5,7.0
1024,0.7,26,0.08,2.12,50.4,1.32,0.93,61,0.12,0.9,0.04,0.09,75.5,1.09,6.69,0.97,1.36,0.66,1.01,2.57,20.0,20.0,28.0,10.0
894,2.8,28,0.19,2.09,26.6,0.5,0.81,58,0.06,0.5,0.19,0.27,74.8,5.48,1.68,0.5,1.74,0.37,3.24,0.81,0.7,1.5,1.5,1.8
828,0.7,25,0.03,2.13,51.8,1.14,1.82,49,0.08,0.7,0.03,0.05,76.5,3.7,2.99,2.65,0.96,1.26,0.86,2.1,0.8,4.0,4.0,13.0
1605,0.2,20,0.0,3.2,32.9,1.07,0.25,37,0.1,0.1,0.2,0.14,82.5,4.77,3.5,2.9,1.68,1.17,2.34,1.27,0.0,0.8,0.8,15.0
475,0.3,18,0.16,2.34,30.9,0.8,0.48,3,0.09,0.7,0.16,0.25,80.9,6.69,2.07,1.43,1.75,1.12,3.03,0.32,0.0,0.0,0.05,12.0
1251,0.2,21,0.0,3.28,38.0,1.56,0.96,21,0.09,0.6,0.12,0.19,78.2,12.86,4.93,6.61,1.8,4.33,8.29,1.56,6.0,18.0,18.0,30.0
1189,1.9,34,0.04,1.87,64.9,0.69,2.3,61,0.04,1.6,0.04,0.03,91.5,1.69,3.86,1.04,0.43,0.52,0.91,1.43,32.0,30.0,35.0,6.0
652,2.0,35,0.09,2.21,33.5,0.18,1.0,1,0.12,0.1,0.09,0.18,71.1,5.57,2.37,1.0,1.28,0.37,4.11,0.46,5.0,2.5,1.5,1.5
172,1.9,23,0.14,2.59,73.2,0.88,1.87,23,0.09,2.0,0.0,0.09,92.9,0.95,6.32,1.8,1.66,1.09,1.31,2.61,16.0,40.0,60.0,85.0
38,1.0,25,0.0,1.62,45.6,1.79,2.88,21,0.04,1.5,0.0,0.0,79.2,2.24,3.65,0.96,0.06,1.09,0.45,2.88,18.0,12.0,10.0,8.0
713,0.7,25,0.22,3.99,46.2,0.97,0.82,23,0.2,1.0,0.07,0.11,76.7,4.09,5.69,3.87,1.41,2.12,1.67,1.75,3.5,4.0,7.5,10.0
90,0.2,22,0.2,3.9,67.0,1.46,1.23,11,0.16,1.1,0.03,0.08,87.4,7.25,5.14,5.07,0.82,3.17,3.68,2.28,80.0,70.0,70.0,70.0
1645,0.7,28,0.03,1.58,50.0,1.33,1.44,8,0.05,1.5,0.0,0.03,83.7,1.02,4.8,1.33,0.9,0.31,0.42,2.31,5.0,4.5,5.0,7.0
875,0.4,19,0.25,2.5,42.7,1.0,0.5,23,0.19,1.2,0.0,0.07,83.0,1.38,2.76,1.13,1.0,1.0,0.63,3.76,0.0,0.0,0.5,4.5
1487,5.6,32,0.43,2.4,22.9,0.57,0.86,26,0.15,0.1,0.29,0.33,52.5,4.57,1.57,0.57,1.71,0.29,6.14,0.57,1.6,1.5,2.2,0.8
1093,1.8,23,0.0,0.58,50.8,0.98,4.26,37,0.0,0.9,0.11,0.05,82.4,0.11,2.4,0.33,0.22,0.0,0.22,2.18,0.0,1.0,3.0,5.0
1159,1.6,26,0.1,1.86,45.9,0.69,0.88,31,0.15,1.2,0.0,0.1,80.3,1.67,4.81,1.47,1.47,0.69,0.98,1.77,10.0,23.0,27.0,30.0
1663,1.5,31,0.07,2.35,31.6,0.29,1.73,8,0.15,0.1,0.14,0.25,79.0,4.48,1.66,0.87,1.81,0.14,2.31,0.79,24.0,18.0,12.0,6.0
499,0.7,23,0.17,3.53,37.3,0.62,0.34,61,0.27,0.2,0.39,0.35,76.6,11.35,2.68,2.63,2.52,1.96,5.71,0.9,50.0,45.0,45.0,30.0
338,2.0,39,0.05,0.98,72.1,1.42,3.41,8,0.05,1.3,0.03,0.05,89.9,0.08,4.37,0.33,0.63,0.22,0.85,1.91,1.0,1.0,0.8,0.6
28,3.1,24,0.0,2.48,20.5,0.87,0.87,3,0.05,0.4,0.25,0.35,57.0,4.09,1.36,0.74,2.98,1.36,3.22,0.62,9.0,5.0,4.0,1.8
1319,0.0,26,0.12,2.52,45.0,0.79,0.17,8,0.15,0.3,0.25,0.21,81.3,7.16,2.4,3.35,2.07,1.53,3.85,1.66,7.5,4.0,10.0,1.5
1546,0.4,31,0.06,3.36,43.2,1.15,0.58,56,0.15,0.7,0.13,0.17,78.6,5.63,4.79,3.9,1.47,1.41,2.37,2.05,6.5,6.0,6.0,4.5
945,3.5,31,0.0,1.06,49.8,1.01,3.6,56,0.04,2.2,0.06,0.07,78.6,0.13,2.97,0.19,0.63,0.06,1.33,2.4,7.0,7.0,7.0,3.0
169,0.6,38,0.0,1.86,52.5,1.11,2.87,21,0.04,1.0,0.04,0.02,75.5,1.46,4.73,1.28,0.66,0.35,0.44,2.21,2.0,1.0,1.0,0.6
912,0.2,24,0.21,4.66,42.4,0.13,0.23,23,0.24,0.1,0.83,0.73,79.9,14.55,4.15,5.45,4.38,2.36,9.65,0.26,180.0,160.0,160.0,180.0
491,3.3,32,0.05,1.0,39.9,2.12,5.39,8,0.05,2.0,0.0,0.08,76.7,0.26,2.33,0.26,0.85,0.79,2.12,2.59,25.0,8.0,7.0,2.0
953,2.2,23,0.04,0.27,48.8,1.31,4.45,23,0.0,1.3,0.09,0.03,86.2,0.09,2.57,0.35,0.39,0.26,0.7,1.79,3.0,16.0,14.0,12.0
1097,1.4,21,0.11,1.94,68.5,1.52,1.74,37,0.11,1.3,0.0,0.08,81.6,7.06,5.97,2.39,1.09,0.43,1.85,1.85,15.0,18.0,16.0,4.0
1032,0.7,34,0.28,3.39,37.2,0.89,0.5,26,0.2,0.6,0.33,0.33,79.5,5.13,3.01,2.17,2.34,0.67,4.18,1.89,40.0,40.0,40.0,7.0
587,0.9,29,0.4,7.02,50.9,0.53,0.58,8,0.43,0.6,0.09,0.23,64.6,9.61,5.67,2.79,3.76,0.71,2.39,0.8,5.0,8.0,9.0,10.0
750,0.6,21,0.23,3.16,21.3,1.28,0.98,21,0.13,0.2,0.23,0.36,79.2,4.88,2.55,1.28,2.48,0.9,2.55,1.35,1.3,3.0,5.0,8.0
657,1.8,33,0.05,2.23,58.3,1.26,1.97,8,0.13,1.1,0.1,0.07,81.4,5.87,4.81,2.02,0.66,0.86,2.33,2.07,12.0,3.5,3.5,2.5
234,0.5,26,0.25,2.94,61.8,0.84,1.9,53,0.15,0.9,0.02,0.02,74.8,4.85,6.18,2.28,0.35,0.54,1.24,2.28,5.0,18.0,20.0,20.0
732,0.6,37,0.03,2.74,60.1,0.87,2.08,61,0.12,1.0,0.0,0.01,74.6,9.11,4.82,2.15,0.37,0.4,1.31,1.03,3.0,3.0,3.0,3.0
1401,1.0,27,0.13,3.22,48.6,1.47,1.33,18,0.13,0.5,0.07,0.14,69.9,6.47,3.27,2.87,2.6,0.47,2.47,1.47,14.0,8.0,7.0,6.5
1388,2.2,20,0.11,2.12,19.8,0.88,1.36,67,0.11,0.6,0.4,0.26,76.1,4.7,1.1,0.95,2.09,0.92,4.7,1.17,1.0,8.0,10.0,9.0
934,2.5,24,0.03,0.51,58.3,1.52,2.96,3,0.01,2.3,0.03,0.05,84.5,0.63,3.62,0.6,0.4,0.26,0.63,1.96,7.5,10.0,10.0,10.0
1065,0.6,22,0.16,4.23,36.3,0.82,0.41,8,0.3,0.3,0.41,0.35,76.2,11.29,3.04,3.95,2.52,1.97,6.99,0.99,5.0,4.5,5.0,80.0
108,1.5,24,0.0,2.32,20.7,0.79,0.46,37,0.06,0.1,0.17,0.29,65.3,6.91,1.21,0.71,2.75,0.42,5.0,0.42,17.0,13.0,12.0,15.0
1316,2.5,31,0.05,2.15,47.7,0.65,2.0,67,0.1,0.8,0.05,0.08,69.6,6.16,3.3,1.62,0.43,0.16,2.11,1.41,10.0,7.0,5.0,3.0
568,0.2,27,0.24,5.04,55.5,1.12,0.4,3,0.28,0.5,0.16,0.23,83.3,5.6,7.75,2.8,2.4,1.76,3.36,2.56,35.0,22.0,22.0,14.0
890,2.0,30,0.08,2.34,45.2,1.16,1.99,27,0.06,1.3,0.0,0.2,64.5,6.2,4.14,1.65,0.91,0.66,2.07,1.9,1.6,0.8,0.8,1.0
947,1.8,23,0.0,0.88,47.6,1.22,3.84,23,0.03,1.6,0.0,0.03,76.9,0.84,3.23,0.58,0.58,0.38,0.81,1.22,1.5,3.0,4.0,5.0
